571cea664ca277001153c045,0.75
5d0bd1f57b7e3c0019a69350,0.75
5de2d535db424d313cb383f8,0.75
5f4ad685a1429a13599bfb44,0.75
60fce156003127285462a3bb,1.0
61141ef53317a3f90b098b66,0.75
